60	100	100	100
86	92	100
31	59	100
42	83	100
24	25	100
79	39	100
25	3	100
17	3	100
34	62	100
2	29	100
8	69	100
29	11	100
9	45	100
89	96	100
93	78	100
6	13	100
91	72	100
97	28	100
25	86	100
15	92	100
10	93	100
66	99	100
7	24	100
18	38	100
69	40	100
11	59	100
14	52	100
16	54	100
9	69	100
82	89	100
68	43	100
76	75	100
62	29	100
4	38	100
21	5	100
59	8	100
61	28	100
2	46	100
11	62	100
42	38	100
93	26	100
50	45	100
24	44	100
77	89	100
37	16	100
8	90	100
40	83	100
67	24	100
47	40	100
17	32	100
37	46	100
74	27	100
75	81	100
87	5	100
25	7	100
59	67	100
53	50	100
85	3	100
46	26	100
85	47	100
38	69	100
