50	100	100	100
43	2	100
44	17	100
43	5	100
56	47	100
13	14	100
57	32	100
27	1	100
40	79	100
71	67	100
49	42	100
95	32	100
43	63	100
28	51	100
37	89	100
74	36	100
65	42	100
41	69	100
20	4	100
46	77	100
87	84	100
62	98	100
69	81	100
47	38	100
77	88	100
78	59	100
77	46	100
84	86	100
74	49	100
3	94	100
88	27	100
50	79	100
87	8	100
89	47	100
58	48	100
46	14	100
11	22	100
23	21	100
23	79	100
55	80	100
31	89	100
7	40	100
13	21	100
13	19	100
64	29	100
41	90	100
16	46	100
98	74	100
19	1	100
88	95	100
9	88	100
