60	100	100	100
24	66	77
2	95	83
20	97	80
32	81	96
47	85	69
3	74	92
27	91	89
45	92	76
49	77	78
31	71	75
25	91	94
46	88	70
39	73	95
3	84	86
43	70	97
2	83	89
13	96	84
11	69	81
36	96	68
41	69	74
8	92	97
4	80	72
14	66	96
6	78	78
40	89	82
13	70	79
4	68	81
28	97	95
20	93	83
47	79	77
41	84	84
44	98	92
48	81	74
40	96	88
34	99	91
42	97	97
17	83	69
23	71	80
35	77	89
4	78	82
41	74	82
40	80	70
30	98	70
16	93	70
44	71	83
19	89	99
13	96	70
16	83	84
22	69	95
41	67	92
45	78	68
21	78	92
27	90	87
13	68	96
19	98	70
7	79	96
23	89	79
2	78	94
29	86	72
21	74	81
