70	100	100	100
46	65	13
48	92	14
69	14	27
95	32	21
68	10	19
57	46	10
99	36	14
48	41	61
77	88	78
68	23	58
7	6	87
68	89	63
61	43	40
19	72	52
49	88	73
75	68	70
25	59	88
60	45	84
84	20	22
56	31	18
22	78	65
24	76	6
30	89	72
32	85	96
1	65	76
84	14	29
70	39	69
6	3	22
88	11	16
50	46	5
89	42	73
12	35	48
66	21	28
5	52	21
48	93	1
13	89	65
15	42	35
10	10	67
13	67	41
71	86	29
83	79	66
98	43	41
90	1	65
82	82	96
19	87	84
40	4	69
7	72	55
35	88	22
39	30	33
68	15	52
5	74	11
32	69	10
20	17	39
88	86	18
71	1	77
94	71	83
90	85	19
10	10	8
68	49	21
56	77	67
59	88	18
66	16	69
33	13	22
1	24	51
51	63	62
67	53	16
74	51	13
30	72	96
43	60	28
9	80	85
