80	100	100	100
12	33	14
10	7	24
3	16	11
21	33	5
4	27	32
29	33	2
9	10	10
10	33	6
33	10	4
19	5	6
7	11	12
33	12	20
3	15	6
31	3	34
5	28	8
1	20	29
26	18	1
12	13	28
24	31	15
1	27	16
9	20	19
9	27	32
26	1	34
6	14	30
20	19	7
25	1	6
26	33	10
6	27	16
23	3	32
22	3	19
25	21	2
7	5	12
31	9	14
28	16	4
29	30	33
34	25	24
22	26	24
29	11	26
31	9	26
31	4	27
23	6	33
22	10	6
22	6	26
14	29	5
24	28	21
7	1	7
29	29	29
28	3	10
30	22	14
8	13	13
16	32	20
15	5	17
29	5	9
18	3	22
24	31	25
28	34	9
9	1	17
22	30	8
26	8	25
4	21	19
29	29	18
28	11	21
12	25	1
2	1	11
20	12	30
25	34	27
27	31	32
34	27	28
27	1	28
31	31	11
4	22	31
22	1	2
6	33	28
18	22	15
4	15	9
12	4	5
13	15	33
4	34	22
7	14	1
5	12	27
