60	100	100	100
85	77	37
96	87	15
80	96	35
66	85	7
76	77	12
72	89	22
98	93	24
79	95	8
93	92	45
93	70	43
69	94	4
93	85	30
99	84	10
87	79	38
66	80	35
67	87	29
76	99	12
86	84	42
68	96	28
76	92	34
80	81	49
92	93	47
82	97	6
74	71	13
97	68	7
77	72	12
71	88	9
96	68	22
83	85	5
81	81	23
98	87	33
76	96	28
83	86	18
90	79	45
67	83	26
68	77	46
79	91	44
83	86	44
98	86	19
77	82	27
75	82	27
74	82	29
96	76	34
98	78	16
84	98	26
97	86	28
91	97	21
75	75	18
76	71	36
68	89	11
97	94	20
87	89	48
85	68	10
71	66	32
87	79	49
83	77	27
70	84	47
96	84	11
93	77	38
89	97	38
