90	100	100	100
74	90	63
85	86	83
64	96	59
83	67	99
53	95	70
52	88	62
84	90	75
90	63	74
63	85	68
99	95	65
94	81	54
89	73	55
75	70	92
57	94	86
96	99	89
99	91	56
65	59	57
96	55	60
76	91	58
55	84	84
81	57	63
74	75	60
89	99	66
56	92	99
97	87	72
56	86	66
84	82	55
60	71	55
63	95	78
50	62	88
71	78	91
91	91	94
97	75	63
74	63	51
55	73	85
57	65	58
64	82	87
94	56	59
72	55	83
98	78	66
76	93	68
95	71	54
92	88	90
70	87	78
93	63	86
54	69	84
69	51	50
56	51	56
69	96	68
98	93	84
87	56	55
92	85	99
60	80	99
88	57	66
96	51	56
86	55	90
82	77	55
95	95	98
71	71	65
82	99	93
54	96	96
59	60	58
63	58	84
98	63	68
64	56	62
89	81	99
78	89	80
87	98	79
88	61	89
75	74	69
71	50	57
56	93	86
60	90	65
64	54	81
65	82	54
71	76	97
67	78	58
54	52	76
98	69	51
79	58	76
73	76	54
64	71	86
77	65	75
50	93	83
99	97	71
64	84	80
68	51	83
95	58	85
64	52	83
55	58	83
