70	100	100	100
73	79	100
63	82	100
37	6	100
44	9	100
26	90	100
6	92	100
25	61	100
80	14	100
90	7	100
76	39	100
98	30	100
99	1	100
67	19	100
53	5	100
9	82	100
59	66	100
1	14	100
14	72	100
76	69	100
99	62	100
12	79	100
13	74	100
80	74	100
86	24	100
24	26	100
29	3	100
73	48	100
97	27	100
1	86	100
94	52	100
57	1	100
91	83	100
60	97	100
92	11	100
15	66	100
25	87	100
69	84	100
64	25	100
28	5	100
19	39	100
40	52	100
34	57	100
91	2	100
50	16	100
96	50	100
74	32	100
87	72	100
94	46	100
27	7	100
96	95	100
65	65	100
11	8	100
75	69	100
18	63	100
99	62	100
33	87	100
55	90	100
23	63	100
93	64	100
69	70	100
6	26	100
1	16	100
52	10	100
69	36	100
91	21	100
80	28	100
13	85	100
47	89	100
12	21	100
57	77	100
