100	100	100	100
69	92	77
71	80	63
93	84	72
86	63	61
52	50	98
86	86	66
94	55	66
99	85	65
84	89	70
71	61	82
93	72	53
60	71	85
56	56	63
50	67	89
58	70	84
89	71	95
77	77	75
52	99	98
61	60	85
62	52	90
51	86	97
77	86	73
93	78	86
63	82	93
67	79	68
61	58	92
95	53	66
91	50	90
73	52	73
67	82	82
91	54	60
97	89	57
69	52	60
74	91	77
58	87	64
67	71	73
66	66	95
83	57	58
56	63	98
82	82	94
81	60	73
92	84	68
87	57	97
74	94	64
60	82	95
89	60	97
52	98	81
52	61	64
81	72	75
97	74	77
88	66	50
53	67	69
92	98	68
90	86	92
79	51	85
78	96	92
64	92	65
66	92	67
56	75	81
77	82	93
77	74	88
90	95	64
62	74	80
53	97	76
65	97	60
82	73	84
77	59	63
68	56	74
77	71	63
76	89	99
58	95	88
80	61	55
82	76	87
65	69	79
67	82	55
95	93	67
75	69	64
55	75	61
89	90	86
63	59	59
94	50	99
79	83	89
96	68	53
62	68	84
66	56	69
74	77	79
91	82	77
65	57	57
80	80	80
66	81	60
89	70	96
86	64	66
63	73	65
65	71	92
91	98	94
77	55	97
66	51	76
70	50	59
94	87	92
65	99	99
