90	100	100	100
8	3	4
13	15	28
20	29	13
16	27	21
21	13	7
9	30	5
26	20	18
3	1	33
22	4	29
31	24	7
31	2	5
25	9	5
22	5	31
9	29	4
5	1	11
30	33	22
8	33	14
4	13	23
27	19	16
11	17	25
14	12	34
14	2	34
8	13	13
15	8	4
13	32	29
22	3	7
7	18	30
3	11	13
30	24	19
21	22	10
28	5	4
27	28	31
5	1	17
26	26	22
19	13	23
33	30	22
33	20	31
29	25	26
7	9	24
11	34	3
10	4	2
13	24	17
4	26	26
21	30	13
9	10	27
11	2	10
30	17	7
7	33	23
16	24	3
11	19	13
26	11	1
23	10	25
13	15	13
8	28	34
9	19	31
19	29	30
31	31	7
30	15	2
28	24	19
25	4	27
28	6	2
14	4	31
32	6	6
25	9	12
28	14	30
29	2	34
11	3	15
22	8	2
15	11	7
31	32	16
23	8	17
3	3	14
22	33	25
8	13	5
26	7	16
26	16	9
1	4	1
12	11	27
31	26	4
28	24	11
17	15	27
25	13	34
12	15	3
10	33	32
20	6	2
31	23	6
6	8	11
22	1	9
8	1	18
25	12	20
