80	100	100	100
10	19	3
29	8	3
30	6	23
11	30	13
3	17	34
5	11	16
6	22	13
34	26	24
12	26	30
5	3	10
8	13	16
1	21	9
14	32	25
31	5	6
32	2	4
16	17	13
15	7	5
15	17	4
17	2	15
20	4	18
30	22	13
27	14	26
34	2	9
3	18	33
17	15	7
28	13	5
7	13	24
26	33	11
7	33	7
18	31	13
31	21	14
23	25	15
12	20	32
10	33	22
7	4	13
31	12	15
34	30	31
30	8	24
7	27	12
1	32	1
21	16	18
16	9	17
29	31	32
19	32	10
25	17	14
2	23	13
10	28	26
27	31	9
13	23	15
9	34	15
2	1	24
8	30	10
34	28	16
18	17	3
32	25	29
8	34	3
20	34	21
18	16	17
19	10	33
34	32	22
23	26	19
5	17	29
18	21	9
20	23	10
33	11	23
11	16	28
15	29	4
29	28	29
16	29	19
26	19	15
8	16	9
10	27	8
34	18	19
7	32	7
25	16	26
5	7	23
23	12	21
6	32	26
3	29	12
7	20	21
