90	100	100	100
10	67	70
21	95	98
22	67	79
13	94	93
27	92	86
31	84	99
35	97	72
9	89	96
36	94	83
15	71	76
14	83	90
13	81	93
6	86	82
26	82	94
34	81	91
1	83	88
39	71	74
41	69	99
23	90	99
17	90	70
46	90	75
30	68	78
37	73	82
1	82	99
39	92	71
29	84	72
22	69	66
39	81	88
35	71	72
17	73	97
35	96	74
41	90	91
26	90	97
4	70	98
11	98	76
30	71	70
5	90	87
31	91	74
27	99	77
22	97	84
49	91	98
44	66	70
30	93	80
34	88	94
27	73	99
23	89	92
26	91	71
22	82	92
22	92	90
23	90	95
24	93	66
49	82	68
27	74	75
4	67	75
27	92	79
16	93	83
20	81	73
9	79	72
10	95	79
34	68	71
45	74	90
32	75	76
10	77	81
7	80	78
16	68	94
9	87	91
23	84	88
38	75	76
2	78	76
40	69	79
32	87	93
44	73	92
1	98	79
37	86	72
4	92	98
38	84	96
36	68	90
39	78	80
10	68	92
3	96	71
39	86	93
36	81	66
4	82	90
48	74	68
29	73	89
22	74	97
1	75	73
9	82	80
13	71	77
31	98	85
