90	100	100	100
19	14	1
31	20	33
24	1	17
4	16	26
8	9	16
45	3	27
11	29	45
41	16	49
35	25	27
46	25	47
28	35	34
9	36	19
49	28	17
7	1	39
23	1	37
35	25	36
6	17	20
49	34	20
39	45	12
31	41	41
48	23	25
45	48	20
48	40	12
16	16	5
42	4	40
28	12	27
23	17	18
41	29	35
21	32	30
44	41	46
47	32	42
36	43	8
27	34	49
49	41	48
21	41	18
40	34	44
23	45	33
12	24	18
4	20	36
44	30	7
11	43	18
48	23	43
40	44	3
2	11	40
38	26	42
46	3	24
33	28	20
40	20	34
2	13	42
1	43	14
20	36	29
28	27	18
30	41	47
48	42	18
36	3	45
9	7	20
19	20	11
44	26	1
46	3	23
16	37	26
9	27	48
6	41	48
7	25	8
27	24	19
35	33	43
28	33	15
17	43	8
36	27	8
22	49	11
19	7	32
47	21	41
31	34	40
32	5	22
31	6	44
7	39	11
36	40	20
41	44	6
33	21	10
14	30	2
32	42	6
32	25	45
19	37	22
25	7	31
7	29	5
11	46	6
7	45	13
42	43	49
15	32	20
49	30	41
48	26	36
