60	100	100	100
82	76	20
88	97	24
71	75	38
88	67	46
71	73	45
89	92	1
88	83	48
71	81	31
82	73	35
93	76	48
92	91	9
67	93	15
80	70	34
93	86	31
74	68	13
94	88	43
87	81	29
80	83	35
94	95	19
96	84	4
99	95	7
86	92	48
94	74	42
70	86	38
73	77	11
99	76	35
79	69	3
95	70	5
75	66	49
71	97	31
67	78	27
78	94	6
93	95	38
92	96	31
77	69	22
70	78	48
94	99	49
81	70	5
96	87	20
84	70	22
95	89	26
87	94	38
87	81	45
81	98	36
71	91	46
95	87	10
70	83	47
68	85	15
71	77	19
68	96	3
84	99	39
90	87	34
80	86	47
77	87	41
90	90	31
87	77	10
84	82	21
91	82	38
71	84	24
96	89	49
