100	100	100	100
9	4	9
14	6	4
18	22	17
17	20	16
34	4	32
7	21	19
33	8	10
8	22	24
13	10	25
25	30	19
19	2	22
8	16	30
11	12	15
23	6	4
6	9	22
8	9	10
25	26	33
28	7	26
5	34	10
26	17	9
30	17	14
20	11	30
33	11	22
20	34	5
18	4	5
16	17	16
22	27	33
22	25	1
7	11	26
34	26	30
27	26	11
1	28	12
25	6	21
3	18	11
14	16	27
4	31	27
33	30	16
20	3	14
19	33	5
15	11	17
24	3	20
14	33	4
29	15	25
18	7	4
20	12	9
20	34	15
34	23	7
32	11	30
29	3	9
32	2	25
31	9	28
25	14	23
16	25	34
31	27	1
16	14	21
14	21	6
6	23	8
22	16	5
25	11	3
9	15	9
10	23	13
2	12	2
27	5	24
4	13	22
23	32	1
10	3	3
8	5	2
33	22	30
34	18	3
27	6	22
34	7	21
31	17	11
34	3	13
15	17	20
27	9	16
7	12	3
16	25	32
6	32	10
26	17	23
23	32	17
8	22	2
15	10	30
18	16	18
34	3	28
29	11	29
27	6	14
9	32	5
19	7	13
12	32	16
26	24	14
24	2	11
2	9	3
20	20	3
1	12	23
30	17	31
13	19	10
12	23	6
17	31	30
20	3	30
1	3	33
