80	100	100	100
72	97	80
69	53	57
72	79	86
56	77	89
82	70	93
64	79	73
74	54	97
85	55	64
54	62	67
77	59	80
75	59	59
77	97	95
79	99	59
56	61	86
59	83	70
55	81	79
70	92	71
66	92	75
73	90	76
72	64	80
77	81	96
56	55	86
86	87	60
54	93	94
52	60	85
77	57	50
50	57	69
70	85	67
98	89	81
88	78	83
65	80	57
55	87	84
90	73	59
70	51	54
97	73	60
74	51	54
80	81	70
57	57	89
96	83	82
85	99	98
64	50	83
85	93	74
63	90	82
64	65	90
54	99	83
90	89	50
87	86	85
55	57	74
95	92	55
94	68	65
78	98	79
90	91	82
66	75	91
56	59	51
87	54	85
51	82	82
69	56	85
54	76	80
90	57	92
91	54	81
50	63	92
90	59	67
73	56	72
53	74	72
98	70	61
57	62	63
73	64	74
94	89	93
95	78	63
71	73	54
61	91	97
99	75	70
56	50	81
74	82	66
94	55	84
77	78	60
79	56	92
58	62	58
86	84	99
97	62	73
