90	13000	3000	1200
2536	573	733
3634	604	741
4276	548	726
3353	822	755
3416	714	690
4327	548	728
2954	814	549
2838	809	562
4128	682	546
2436	758	642
3635	709	602
4424	618	781
3192	750	756
3232	795	646
3403	553	540
2301	694	701
4046	740	647
3707	831	787
3682	841	696
2092	660	611
3749	641	658
4087	838	655
4875	504	781
4791	685	579
2050	800	572
4593	879	532
4782	542	510
2520	552	623
2354	826	677
3840	737	537
2986	623	614
2425	566	530
3248	545	654
2929	743	507
3575	678	789
3621	810	736
2943	657	722
2949	894	692
3426	826	564
4326	715	506
2950	552	529
2716	566	700
3684	531	641
2953	692	776
4054	748	533
4686	862	783
4275	677	676
2834	801	557
3348	770	670
4082	883	542
3360	787	642
4366	549	640
2519	589	646
3465	520	680
2844	672	782
2628	562	508
2938	526	691
3663	690	577
2482	848	612
3000	662	589
3723	832	649
4613	688	656
4662	810	616
4467	772	739
3628	561	758
2389	570	502
2354	899	557
4442	833	679
3835	544	586
3960	569	533
3536	863	709
2276	673	684
4459	832	653
3534	552	620
3319	534	512
2211	502	688
4581	733	743
3100	639	734
4915	763	776
4542	764	519
4496	628	585
3126	568	683
3349	608	682
2450	769	564
4657	776	625
2798	500	704
4084	803	614
3961	852	703
4263	898	755
2126	542	711
