70	100	100	100
47	31	17
34	49	10
21	2	5
29	9	22
26	42	16
14	28	47
39	4	11
35	30	33
49	10	41
40	39	40
46	41	15
20	8	38
46	13	47
33	20	19
36	39	22
39	43	47
30	35	8
35	18	31
38	36	49
20	38	21
9	11	27
19	21	26
5	14	3
4	11	37
15	18	41
41	27	10
11	19	10
12	32	19
11	2	26
11	40	11
43	16	34
17	19	13
42	35	20
37	29	26
27	44	11
40	36	12
34	8	2
45	42	21
45	33	15
1	45	16
4	17	12
24	27	8
4	49	26
34	38	12
48	38	23
25	38	18
7	45	33
33	38	11
48	8	6
44	38	39
34	38	32
36	30	1
9	46	3
1	17	19
15	3	33
15	1	29
16	26	46
5	32	7
2	32	20
21	6	44
40	1	26
15	12	30
11	19	45
25	10	19
33	14	44
16	14	40
15	14	7
45	24	10
41	16	46
32	44	48
