70	100	100	100
24	89	73
33	75	95
23	78	79
33	85	79
19	71	75
4	96	92
15	84	69
22	87	92
10	74	77
31	98	97
4	93	94
35	67	85
22	98	75
38	90	93
43	98	91
7	83	66
19	86	82
33	89	93
36	67	83
14	96	86
45	96	81
31	67	77
31	69	99
25	84	88
11	73	81
3	98	88
29	84	81
31	66	88
15	96	76
40	85	73
23	99	67
36	81	68
35	73	86
1	97	70
40	68	91
32	84	68
33	85	79
3	78	84
15	96	66
39	80	71
44	84	66
25	90	81
27	81	69
9	81	90
43	77	74
13	74	99
47	93	97
9	76	90
19	77	68
34	79	87
3	92	96
31	81	90
42	81	78
1	70	80
3	83	69
29	81	88
38	99	87
34	88	82
9	72	89
2	66	78
10	71	69
20	78	72
44	84	74
6	82	95
45	92	88
4	72	84
36	87	90
8	94	97
34	82	94
47	73	81
