60	100	100	100
16	89	43
47	40	57
4	88	95
96	29	23
84	44	11
33	41	79
23	20	97
55	26	6
14	95	1
12	10	46
32	85	31
99	99	87
59	32	2
16	68	53
2	80	59
70	61	44
44	75	95
14	6	60
10	97	20
9	45	62
74	58	14
81	30	28
76	92	93
97	4	63
93	71	94
26	92	49
58	18	55
70	50	44
76	35	78
26	89	52
71	63	11
82	7	30
37	59	61
72	39	56
81	61	40
15	66	81
24	44	70
44	27	6
55	25	4
6	32	7
43	48	18
20	97	38
72	38	39
10	85	80
50	43	20
68	10	21
79	27	79
88	7	17
49	55	21
41	59	38
12	18	59
69	87	99
47	46	37
53	21	54
77	42	71
7	41	92
43	30	40
79	67	10
76	39	6
31	33	38
