80	100	100	100
29	12	3
23	4	31
4	6	18
18	10	13
13	27	12
29	33	17
27	30	10
27	2	31
18	15	29
29	4	25
22	4	22
20	15	27
12	17	2
2	6	27
24	23	18
11	24	25
26	30	30
11	15	15
15	5	27
2	24	31
29	26	10
3	32	19
13	3	16
31	10	7
8	21	26
18	11	34
32	4	14
10	6	6
30	11	2
23	31	29
27	24	21
24	18	20
7	31	30
27	11	24
5	15	3
34	30	7
22	1	4
2	27	30
7	21	10
4	13	20
13	14	3
1	9	18
24	11	19
20	10	10
32	3	4
29	16	10
26	28	2
1	16	20
8	20	2
30	23	23
24	28	31
32	19	29
9	10	1
28	24	20
14	5	18
17	8	10
1	29	8
32	25	3
1	17	14
21	10	5
23	23	30
8	19	30
22	19	21
20	13	27
28	8	30
23	14	30
4	12	23
10	34	4
23	19	17
15	21	4
14	17	13
15	31	26
29	22	32
2	20	34
14	4	20
19	12	18
4	15	27
18	22	33
24	1	30
5	34	8
