50	100	100	100
2	31	100
44	57	100
38	54	100
30	62	100
86	11	100
56	83	100
44	9	100
85	21	100
86	28	100
93	4	100
21	91	100
81	39	100
15	82	100
80	56	100
25	59	100
31	42	100
79	58	100
77	16	100
47	60	100
6	48	100
11	47	100
17	87	100
57	42	100
53	33	100
78	92	100
21	28	100
91	33	100
55	47	100
91	16	100
46	17	100
58	59	100
19	89	100
82	53	100
7	70	100
85	42	100
78	16	100
30	58	100
90	29	100
24	56	100
70	17	100
81	7	100
52	79	100
54	76	100
23	3	100
80	40	100
93	85	100
10	45	100
28	15	100
87	79	100
95	21	100
