70	100	100	100
94	51	67
69	57	67
71	89	73
56	59	67
78	72	80
85	94	56
96	96	98
55	98	99
90	66	87
81	56	74
90	51	68
62	97	65
77	99	58
69	92	52
92	99	68
74	76	65
76	53	70
72	63	56
73	77	90
78	57	87
97	72	79
99	88	63
71	80	86
61	68	59
91	92	51
58	94	59
65	61	96
60	98	75
59	99	51
80	85	61
61	81	63
78	58	86
98	73	93
84	52	79
92	51	77
53	88	75
62	85	73
65	95	59
76	92	72
53	57	55
89	62	81
76	77	73
68	92	66
67	51	92
75	72	65
66	98	71
69	66	67
84	70	99
70	51	81
69	87	91
99	85	65
79	87	60
58	78	74
52	96	81
67	55	89
80	53	92
84	67	69
95	62	52
51	57	53
56	68	59
56	74	98
72	88	61
82	90	86
96	71	64
56	65	99
98	83	70
50	64	60
80	88	67
63	81	63
74	51	80
