100	100	100	100
91	80	47
74	71	32
74	72	35
75	77	21
73	75	7
85	80	38
93	98	32
90	94	29
68	78	11
82	81	6
98	71	21
74	79	17
99	97	32
96	84	23
88	78	49
83	84	43
82	79	33
89	80	43
72	97	19
95	84	12
85	89	15
78	87	10
89	67	2
98	91	5
95	78	5
82	97	43
72	90	30
80	99	20
67	68	7
70	87	31
95	73	44
88	69	32
72	66	18
94	99	7
97	87	7
96	71	47
79	91	22
99	68	15
84	92	14
83	91	35
78	91	27
93	92	38
74	87	25
86	87	29
72	74	5
92	90	39
76	68	41
76	89	43
68	72	40
89	93	6
97	93	30
99	83	20
84	69	11
87	93	38
82	98	16
69	87	26
75	98	19
67	74	19
71	93	6
82	72	2
69	83	47
70	93	2
80	85	10
89	84	19
77	67	49
67	96	27
93	72	36
95	91	14
89	90	5
82	66	40
94	86	11
73	70	7
96	81	18
79	99	22
73	86	23
82	90	15
94	93	23
93	74	11
82	76	38
93	81	4
96	88	40
86	95	25
68	86	18
68	69	40
97	88	39
87	83	14
94	93	9
75	66	18
68	95	29
84	94	19
77	67	17
69	76	41
85	68	47
92	79	1
70	67	26
99	91	14
69	66	17
76	97	45
66	79	18
96	72	16
