60	100	100	100
1	74	86
4	73	70
11	93	69
42	75	88
38	78	94
29	98	91
31	85	71
7	89	80
2	91	66
46	72	89
30	95	84
16	83	82
19	69	84
43	66	86
31	87	67
45	85	83
27	66	75
8	72	95
14	84	89
36	89	96
27	83	84
47	75	67
5	76	85
6	99	74
13	98	97
27	91	99
22	86	75
7	82	86
35	96	85
13	72	84
3	96	84
43	82	86
42	67	70
41	67	99
42	73	88
42	74	84
4	92	87
31	76	80
2	72	70
34	71	79
17	95	92
17	85	85
3	74	68
32	84	94
36	83	89
43	74	82
29	85	67
22	95	70
32	97	77
28	90	97
12	83	79
49	85	89
20	89	66
18	87	74
37	80	82
39	93	77
35	90	77
42	88	87
17	70	83
47	81	87
