90	100	100	100
77	73	25
71	93	46
73	88	18
87	85	35
72	80	44
93	93	31
77	82	35
83	92	18
85	86	49
98	66	19
67	91	31
89	89	10
87	74	5
84	86	17
97	75	44
94	75	30
85	90	39
89	85	11
97	85	5
79	72	3
80	75	5
72	88	39
98	78	23
93	74	21
90	91	5
81	84	27
93	81	9
67	70	6
79	90	39
94	75	15
72	85	49
88	83	6
67	90	24
99	94	7
93	99	35
91	90	40
73	87	48
96	69	22
93	94	42
75	88	12
85	71	34
86	83	8
85	67	11
95	94	28
77	91	48
77	88	34
98	77	2
91	71	36
98	96	49
83	85	11
87	91	1
78	90	29
69	95	9
68	85	39
71	81	23
95	79	24
97	74	12
70	74	36
88	87	19
81	89	6
89	71	12
67	71	18
95	95	17
81	70	23
82	74	8
69	67	14
77	92	24
78	73	36
81	80	20
97	78	42
78	81	20
79	80	6
86	85	7
78	90	31
85	95	8
84	85	35
77	80	17
93	77	32
73	76	10
69	96	9
74	66	15
92	69	12
93	67	44
86	98	17
98	77	3
84	88	9
75	82	35
89	99	23
84	72	23
88	80	49
