70	100	100	100
10	92	79
3	67	90
5	86	85
32	80	70
6	72	78
7	99	92
41	79	66
10	81	66
18	66	72
34	92	74
41	99	83
7	67	83
48	82	78
16	76	81
24	86	69
28	77	68
30	93	82
21	96	98
35	73	93
47	80	95
30	79	72
36	90	88
30	66	86
49	89	79
16	69	94
11	66	86
17	99	99
8	92	66
49	82	94
26	99	81
13	80	66
26	92	92
11	87	87
8	98	78
11	81	66
36	85	97
14	88	97
46	94	99
32	92	93
32	77	69
24	96	80
15	77	79
2	81	68
11	74	72
46	95	87
39	97	78
8	89	86
14	68	84
19	90	84
4	75	77
10	71	94
2	84	83
9	81	95
23	96	90
4	88	67
10	94	82
9	94	96
41	90	98
3	70	68
30	99	84
26	93	84
20	80	92
46	93	98
28	95	82
8	70	99
2	66	82
32	73	87
28	77	91
41	88	72
24	94	98
