60	100	100	100
49	5	6
42	41	2
28	33	29
20	32	7
47	45	46
34	43	9
33	39	27
49	19	13
33	49	41
29	10	28
37	10	6
10	21	43
9	41	10
49	45	1
40	14	34
29	8	14
27	12	8
16	22	24
28	15	8
38	48	23
10	30	11
5	14	2
33	25	16
37	20	16
17	24	27
28	48	8
10	38	29
48	16	43
35	18	43
24	44	45
23	14	2
16	37	12
8	17	30
4	44	36
34	35	19
18	12	9
4	48	8
38	23	40
9	23	22
30	21	38
1	3	21
17	42	24
48	27	32
44	25	33
43	15	34
4	20	46
21	46	12
35	1	48
4	2	39
44	24	36
40	45	13
24	16	43
29	8	8
19	21	3
8	43	28
31	32	42
45	8	24
28	4	2
40	49	18
6	38	26
