80	100	100	100
82	78	16
99	90	47
75	76	17
90	67	16
90	79	31
68	91	43
69	75	30
99	87	4
82	99	21
71	82	14
81	87	8
82	69	32
86	89	40
81	70	25
91	78	34
94	99	37
66	82	48
91	71	48
97	88	37
92	91	12
79	89	12
71	94	43
92	76	45
73	92	15
90	72	21
92	77	30
69	77	16
66	82	30
73	98	33
73	79	1
72	75	46
72	85	27
92	91	49
72	76	15
77	73	4
72	70	38
99	86	9
67	71	49
87	75	30
90	82	33
68	88	42
70	83	42
97	74	24
71	76	43
90	66	16
76	93	27
81	89	37
98	69	19
68	95	26
72	67	27
69	68	5
77	83	18
84	70	46
72	90	41
78	88	40
67	77	11
97	74	40
93	77	40
90	89	33
88	96	38
89	73	15
93	86	38
83	82	9
66	79	9
90	66	6
99	95	19
81	71	21
71	72	13
94	90	11
75	66	34
85	72	18
89	71	37
94	90	7
98	99	42
80	96	7
99	99	8
98	79	8
77	93	40
73	85	37
71	72	32
