90	100	100	100
32	85	80
34	77	71
45	81	99
45	91	72
17	77	73
41	83	85
7	75	97
37	83	98
7	80	86
37	77	79
31	81	83
6	98	85
48	85	68
32	68	88
47	88	91
1	92	87
14	82	69
19	95	85
32	76	92
12	99	78
23	91	86
3	85	69
22	73	97
20	94	83
29	80	77
49	80	76
46	94	69
4	73	96
48	73	86
25	69	83
8	89	68
35	98	84
49	84	83
21	66	81
20	97	79
17	69	69
8	91	85
48	90	83
44	69	82
21	83	83
23	76	97
16	74	71
1	78	81
21	66	70
33	75	91
23	97	66
38	73	67
21	83	68
18	87	69
23	72	89
31	96	78
43	89	79
31	93	83
6	69	75
18	71	84
16	93	69
48	97	66
12	79	74
3	71	87
4	91	89
31	82	74
39	95	92
25	69	69
18	70	95
16	81	69
31	76	91
42	73	94
14	78	78
48	98	67
17	78	79
30	94	93
2	85	78
12	85	94
47	85	66
25	83	72
43	76	72
38	66	80
36	67	84
22	78	83
42	76	69
47	66	67
12	71	93
23	80	84
12	95	89
30	66	96
1	93	81
41	99	93
30	74	66
39	88	88
40	97	67
