80	100	100	100
18	21	48
3	47	23
40	9	41
23	18	5
6	38	29
36	31	23
36	24	29
2	29	32
5	20	5
42	9	45
46	37	48
18	32	1
17	34	23
29	14	14
13	16	8
42	45	45
49	35	17
46	3	42
42	34	23
23	12	33
15	47	7
7	6	34
38	1	1
11	15	29
19	38	28
18	7	32
37	32	28
31	31	33
36	26	32
31	27	34
43	45	41
35	45	1
27	25	11
30	39	47
9	45	47
20	31	12
18	40	32
5	5	16
2	44	29
28	26	1
41	42	37
38	41	38
40	37	12
35	21	30
46	45	22
30	44	33
33	34	20
15	10	13
8	38	31
23	32	30
31	19	40
35	8	43
49	3	28
18	1	3
24	13	1
48	6	3
49	38	11
17	35	1
40	21	15
25	23	35
35	40	33
42	34	35
1	43	38
10	34	9
36	4	43
47	33	36
27	47	28
22	36	15
7	10	6
29	26	34
11	45	2
31	21	39
31	49	3
1	49	11
19	11	34
13	46	7
3	9	11
39	20	10
49	10	45
25	34	34
