90	100	100	100
28	12	26
13	27	1
19	22	7
13	22	33
5	22	17
9	20	19
19	28	32
18	9	21
8	31	11
28	27	13
32	2	18
32	21	13
16	3	6
22	25	27
14	33	29
23	18	12
19	21	33
4	8	13
24	10	31
34	19	28
30	11	6
9	9	18
3	7	28
22	7	16
4	33	15
19	26	34
30	13	15
33	12	26
27	31	9
34	21	17
12	28	13
5	13	6
4	1	33
28	27	12
9	27	14
14	19	9
4	12	6
33	17	13
11	21	31
13	12	2
31	29	24
31	13	12
12	5	14
28	16	25
33	10	13
24	17	8
10	20	23
23	4	20
26	33	33
5	23	12
29	1	11
25	31	1
12	30	13
16	8	6
7	5	16
11	31	1
1	15	33
22	10	18
34	18	11
11	25	9
4	2	30
11	10	33
16	7	4
33	5	21
7	28	26
18	17	5
18	14	7
13	4	21
5	26	6
25	8	13
10	1	32
11	31	13
18	16	8
3	26	22
28	19	31
24	27	21
21	33	30
1	19	30
14	25	31
6	10	33
34	34	4
32	3	22
32	7	19
14	2	24
30	14	33
13	25	5
18	11	19
13	22	19
12	17	22
23	25	6
