100	100	100	100
17	13	2
11	8	25
28	26	17
11	10	25
2	23	13
34	20	18
27	18	26
16	30	4
19	8	25
25	24	8
12	33	20
11	21	8
9	21	19
1	15	14
34	20	25
6	8	20
32	34	15
24	1	19
30	25	22
21	16	31
7	16	19
31	29	29
21	25	30
10	33	16
8	26	22
19	25	15
7	12	2
23	3	15
15	9	2
6	16	14
24	18	3
21	23	17
33	1	14
15	9	7
6	7	21
32	30	6
24	12	20
20	13	24
23	20	5
33	12	12
26	4	30
16	16	12
26	8	29
1	22	9
34	11	14
5	18	15
7	27	3
17	14	11
17	19	26
17	7	32
24	15	22
4	33	6
21	33	6
1	14	8
22	2	20
12	13	34
16	12	22
9	21	28
28	12	29
8	26	25
18	3	8
30	9	4
26	16	28
4	20	4
26	34	31
15	4	30
3	14	21
19	6	4
20	2	20
27	18	12
8	24	27
3	15	18
27	9	7
22	8	3
20	6	27
17	29	33
30	15	26
11	31	13
1	16	29
29	2	1
3	27	5
16	26	18
31	12	16
24	30	30
8	30	19
11	13	23
25	18	4
24	15	33
19	1	13
19	22	14
7	13	10
6	19	18
17	29	22
6	23	7
6	3	30
21	23	19
15	28	11
13	17	18
34	17	4
10	1	10
