70	100	100	100
88	90	59
60	50	56
61	71	77
71	78	71
65	64	58
59	68	63
95	57	95
90	79	71
64	79	73
63	95	62
51	77	66
88	72	83
58	91	66
79	90	86
73	81	79
99	92	91
57	84	55
98	68	74
58	74	68
54	74	55
64	56	87
95	75	75
58	56	98
79	76	77
54	82	52
84	97	56
94	77	74
86	97	85
71	88	96
50	81	58
71	85	85
71	87	63
79	88	62
66	59	66
51	60	63
65	58	93
83	58	79
50	95	86
77	52	85
77	65	76
68	69	88
69	60	52
83	50	97
61	62	93
97	78	51
82	83	72
65	62	53
66	72	69
82	70	96
87	85	98
91	91	79
68	81	69
79	77	83
62	52	50
79	56	99
79	55	71
88	84	95
68	85	87
53	87	56
67	57	89
51	81	76
94	50	98
55	81	63
50	88	53
78	50	65
66	80	91
95	74	58
78	73	87
64	71	60
93	64	74
