90	100	100	100
96	17	100
90	51	100
94	74	100
87	85	100
31	20	100
18	4	100
57	80	100
45	57	100
95	91	100
98	10	100
73	11	100
86	70	100
25	20	100
47	51	100
62	71	100
20	42	100
39	47	100
40	96	100
19	85	100
70	38	100
28	53	100
89	72	100
4	11	100
24	21	100
44	35	100
44	51	100
36	44	100
67	56	100
78	11	100
10	23	100
69	84	100
1	57	100
64	30	100
8	81	100
65	86	100
3	88	100
66	96	100
40	96	100
1	39	100
81	20	100
11	59	100
63	6	100
69	79	100
43	54	100
34	58	100
22	52	100
71	29	100
13	99	100
35	39	100
7	5	100
71	40	100
42	93	100
49	39	100
25	24	100
93	63	100
79	26	100
59	22	100
44	35	100
17	32	100
60	50	100
55	41	100
62	6	100
39	28	100
59	50	100
2	7	100
45	35	100
94	23	100
89	21	100
55	47	100
32	65	100
26	28	100
72	32	100
12	40	100
10	48	100
33	60	100
38	30	100
93	74	100
34	39	100
63	44	100
95	65	100
45	5	100
96	26	100
6	99	100
44	87	100
11	64	100
99	73	100
25	1	100
13	87	100
86	99	100
58	42	100
