100	100	100	100
1	1	4
9	1	3
4	5	3
6	5	6
1	3	6
2	9	7
1	5	2
2	6	7
3	3	8
6	1	6
1	8	6
6	6	4
7	8	3
1	1	9
8	5	4
1	2	4
7	3	6
6	8	5
3	2	3
1	1	6
2	9	5
4	9	6
2	9	8
8	7	9
9	3	4
3	5	9
4	8	6
8	3	8
2	3	3
9	6	8
7	3	2
9	5	5
6	2	7
8	6	8
3	8	9
1	2	7
6	3	3
1	1	9
1	1	3
1	6	9
2	6	2
8	8	7
7	5	2
4	6	7
9	4	7
9	1	8
2	7	1
5	5	6
9	5	8
1	7	4
4	4	5
2	4	5
6	1	3
6	6	9
7	1	7
4	9	5
5	8	3
4	6	2
4	1	9
5	6	5
5	9	9
9	1	2
7	2	2
9	5	7
6	6	3
7	2	9
8	2	4
6	1	2
5	9	7
4	2	5
2	6	8
4	1	4
4	6	9
9	4	1
6	3	3
1	8	6
5	3	3
5	2	8
5	1	9
8	1	4
9	6	6
6	1	7
7	5	7
8	4	6
3	9	2
3	7	5
1	3	9
7	4	5
8	4	9
6	7	2
4	2	2
9	5	9
4	9	8
3	3	6
3	4	8
9	4	7
8	5	4
4	8	2
5	8	2
9	2	6
