100	100	100	100
97	23	70
69	41	66
70	6	66
92	44	71
90	4	68
94	25	77
83	26	68
75	2	74
99	14	77
73	46	89
66	10	98
71	12	91
97	5	67
98	7	72
88	18	81
76	15	78
80	22	90
73	15	72
90	38	94
98	25	68
87	12	96
92	25	75
66	49	84
69	6	89
68	20	78
96	44	76
95	7	76
74	5	85
87	23	96
88	34	73
70	12	93
66	30	84
90	24	83
81	27	79
67	34	94
69	24	96
66	14	82
97	49	84
85	38	99
80	9	95
71	18	66
89	33	89
99	39	78
83	23	97
66	4	85
73	42	80
82	37	99
68	6	94
88	5	79
95	45	71
87	11	96
78	32	74
73	9	72
91	30	94
70	21	96
96	39	87
94	33	73
91	41	68
80	16	84
84	1	83
90	10	92
99	12	74
78	19	69
67	21	95
94	26	88
90	21	72
71	29	66
73	18	79
87	14	70
75	34	77
66	42	87
73	14	98
78	17	98
66	20	90
83	48	94
88	20	99
83	26	88
74	18	78
94	43	95
86	19	90
70	48	69
83	41	74
76	40	98
83	19	83
91	15	69
82	21	76
83	12	70
90	35	80
67	46	75
96	35	98
99	32	80
99	14	72
73	25	91
91	29	74
81	40	95
96	46	83
67	5	77
88	10	75
79	37	67
66	23	71
