100	100	100	100
30	25	97
16	27	83
50	94	4
83	26	48
83	75	74
56	43	26
66	78	89
82	12	13
86	74	50
21	39	7
14	70	17
90	24	95
25	86	92
83	51	4
37	42	58
55	57	44
20	33	74
43	47	89
60	22	58
32	55	15
53	70	38
96	63	77
8	22	45
84	41	31
64	59	99
36	26	12
14	19	73
56	15	57
21	66	97
78	35	44
98	74	80
69	51	88
11	67	32
79	55	33
73	92	65
94	22	73
70	38	56
83	44	38
58	20	26
51	31	31
89	47	17
46	19	42
13	94	33
38	80	49
95	24	90
83	55	43
82	4	10
1	11	30
4	11	50
93	71	31
51	80	82
81	83	8
73	12	46
56	46	73
58	41	2
7	44	97
81	87	16
38	35	50
91	48	25
20	32	39
15	7	30
82	45	9
35	27	92
81	21	82
95	47	4
17	1	6
52	39	40
19	14	37
82	40	15
15	2	61
58	1	65
9	71	14
57	10	41
81	73	5
15	89	74
79	34	72
56	50	21
42	23	72
61	98	17
53	85	33
27	4	79
86	89	20
25	86	83
99	77	43
99	36	38
89	72	50
68	21	19
28	4	35
94	94	8
39	30	45
85	17	35
5	84	82
64	77	90
12	70	64
9	6	77
79	83	85
84	73	27
4	55	27
16	15	22
51	5	62
