80	13000	3000	1200
3394	739	715
4820	666	652
3669	552	705
3715	614	686
2933	588	695
2655	802	577
4336	793	672
4316	612	761
4354	699	697
4814	780	671
2219	536	661
4098	775	733
2537	673	724
2264	882	537
3413	524	759
2017	645	645
4697	783	686
3223	725	629
4284	766	730
4596	562	598
4461	633	548
4939	642	604
4466	709	529
2521	647	723
4052	764	536
2769	851	680
4485	827	754
4154	707	629
4826	576	545
3999	818	523
4308	696	759
4080	725	628
3291	705	599
3648	816	788
4600	710	528
2238	701	663
4282	757	640
2081	858	722
4951	550	745
2675	747	560
4437	610	786
2297	752	634
4451	888	650
4940	587	602
2129	690	734
3436	756	511
4823	631	649
2318	849	721
2531	530	734
2613	552	757
2681	526	740
3622	643	540
3673	895	521
4154	789	505
4261	855	628
2633	524	541
4533	784	553
2327	731	712
3842	677	580
4342	563	744
2349	802	553
4360	513	773
3668	862	646
4533	708	604
4685	510	641
2318	637	763
4985	896	564
3067	683	666
4842	598	738
2353	650	526
4913	714	735
3794	751	693
2451	602	614
2788	846	600
4337	778	541
3342	708	645
4667	580	683
3703	549	657
4569	783	719
4794	834	755
