80	100	100	100
55	42	76
84	14	34
52	35	67
40	69	45
86	76	30
27	42	8
60	14	66
5	46	14
17	21	24
56	18	36
86	53	34
32	75	7
18	89	6
44	41	96
47	46	5
80	65	3
16	95	64
5	48	85
4	77	54
83	34	21
70	89	70
36	67	91
58	99	34
37	97	18
51	70	8
56	30	84
54	74	76
3	52	38
56	47	49
84	55	46
79	46	26
40	60	23
30	16	23
46	4	36
20	99	41
70	58	49
61	48	2
92	73	53
37	55	68
15	31	15
43	87	77
21	60	38
92	47	57
52	27	12
48	34	55
81	73	32
74	91	64
60	15	5
45	69	6
17	66	33
15	46	41
89	32	70
30	15	24
38	70	94
11	37	71
92	57	62
99	95	77
87	20	26
62	80	15
3	28	22
45	50	9
31	43	5
22	80	41
6	48	55
49	54	86
19	74	87
74	42	60
44	67	47
96	23	33
49	69	32
92	98	77
95	4	88
40	74	93
62	29	17
14	28	20
22	12	9
16	2	12
78	55	98
61	45	39
43	78	52
