80	100	100	100
22	19	41
35	2	25
4	45	22
11	1	42
49	36	23
37	32	23
37	35	10
29	12	6
38	16	31
35	22	47
48	29	22
7	32	44
29	29	34
17	33	20
1	35	16
37	35	28
25	16	26
41	22	24
49	44	37
30	22	34
16	2	49
44	9	6
40	39	47
12	23	26
41	45	45
9	25	12
47	1	11
48	15	37
1	22	26
23	4	28
31	31	33
8	47	21
47	4	11
9	26	12
47	40	22
11	22	13
43	15	14
2	30	17
25	33	47
49	28	49
3	13	48
7	48	9
27	14	46
24	28	13
4	35	32
31	10	29
24	19	32
16	22	30
31	14	30
45	29	1
49	4	21
21	22	22
45	25	32
10	15	9
29	48	27
14	2	25
31	3	16
28	13	34
6	45	35
27	2	49
25	23	1
24	12	11
16	30	19
2	4	41
40	32	3
27	22	39
45	20	23
7	44	11
6	33	36
26	5	42
30	11	3
10	26	47
3	30	16
37	8	26
14	1	24
46	43	29
4	36	47
3	3	23
45	29	32
46	27	6
