60	13000	3000	1200
3621	812	683
3321	516	563
3460	809	573
2744	582	526
3649	811	638
4426	849	568
4948	841	528
2875	635	591
4868	535	658
2892	633	795
2413	557	749
3790	617	503
3897	566	613
4499	678	695
3687	886	638
4939	787	779
3615	532	567
4046	596	637
2590	784	720
4626	581	603
3430	654	602
3839	789	763
3201	779	617
4887	826	635
4461	852	690
4630	783	607
4008	875	694
2291	810	548
3794	537	739
3840	800	539
2493	850	569
4662	762	746
4980	613	772
2114	875	756
4144	861	638
2603	815	788
2003	722	603
3871	555	547
2481	799	741
3270	772	648
4751	879	728
4728	566	646
3710	749	795
2400	857	706
4262	756	644
3500	513	668
2983	862	611
2036	681	534
2230	559	519
4772	559	638
4749	613	669
4584	574	525
3620	852	683
2044	622	634
4257	634	715
3961	849	651
4298	564	675
2752	809	668
2461	557	567
3197	854	761
